TableNumber,ImageNumber,ObjectNumber,Class,Nuclei_AreaShape_Area,Nuclei_AreaShape_Eccentricity,Nuclei_AreaShape_Solidity,Nuclei_AreaShape_Extent,Nuclei_AreaShape_EulerNumber,Nuclei_AreaShape_Perimeter,Nuclei_AreaShape_FormFactor,Nuclei_AreaShape_MajorAxisLength,Nuclei_AreaShape_MinorAxisLength,Nuclei_AreaShape_Orientation,Nuclei_Zernike_0_0,Nuclei_Zernike_1_1,Nuclei_Zernike_2_0,Nuclei_Zernike_2_2,Nuclei_Zernike_3_1,Nuclei_Zernike_3_3,Nuclei_Zernike_4_0,Nuclei_Zernike_4_2,Nuclei_Zernike_4_4,Nuclei_Zernike_5_1,Nuclei_Zernike_5_3,Nuclei_Zernike_5_5,Nuclei_Zernike_6_0,Nuclei_Zernike_6_2,Nuclei_Zernike_6_4,Nuclei_Zernike_6_6,Nuclei_Zernike_7_1,Nuclei_Zernike_7_3,Nuclei_Zernike_7_5,Nuclei_Zernike_7_7,Nuclei_Zernike_8_0,Nuclei_Zernike_8_2,Nuclei_Zernike_8_4,Nuclei_Zernike_8_6,Nuclei_Zernike_8_8,Nuclei_Zernike_9_1,Nuclei_Zernike_9_3,Nuclei_Zernike_9_5,Nuclei_Zernike_9_7,Nuclei_Zernike_9_9,Nuclei_Intensity_IntegratedIntensity_CorrDAPI,Nuclei_Intensity_MeanIntensity_CorrDAPI,Nuclei_Intensity_StdIntensity_CorrDAPI,Nuclei_Intensity_MinIntensity_CorrDAPI,Nuclei_Intensity_MaxIntensity_CorrDAPI,Nuclei_Intensity_IntegratedIntensityEdge_CorrDAPI,Nuclei_Intensity_MeanIntensityEdge_CorrDAPI,Nuclei_Intensity_StdIntensityEdge_CorrDAPI,Nuclei_Intensity_MinIntensityEdge_CorrDAPI,Nuclei_Intensity_MaxIntensityEdge_CorrDAPI,Nuclei_Intensity_MassDisplacement_CorrDAPI,Nuclei_Intensity_LowerQuartileIntensity_CorrDAPI,Nuclei_Intensity_MedianIntensity_CorrDAPI,Nuclei_Intensity_UpperQuartileIntensity_CorrDAPI,Nuclei_Neighbors_NumberOfNeighbors_10,Nuclei_Neighbors_PercentTouching_10,Nuclei_Neighbors_FirstClosestXVector_10,Nuclei_Neighbors_FirstClosestYVector_10,Nuclei_Neighbors_SecondClosestXVector_10,Nuclei_Neighbors_SecondClosestYVector_10,Nuclei_Neighbors_AngleBetweenNeighbors_10,Nuclei_Neighbors_NumberOfNeighbors_20,Nuclei_Neighbors_PercentTouching_20,Nuclei_Neighbors_FirstClosestXVector_20,Nuclei_Neighbors_FirstClosestYVector_20,Nuclei_Neighbors_SecondClosestXVector_20,Nuclei_Neighbors_SecondClosestYVector_20,Nuclei_Neighbors_AngleBetweenNeighbors_20,Nuclei_Texture_AngularSecondMoment_CorrDAPI_10,Nuclei_Texture_Contrast_CorrDAPI_10,Nuclei_Texture_Correlation_CorrDAPI_10,Nuclei_Texture_Variance_CorrDAPI_10,Nuclei_Texture_InverseDifferenceMoment_CorrDAPI_10,Nuclei_Texture_SumAverage_CorrDAPI_10,Nuclei_Texture_SumVariance_CorrDAPI_10,Nuclei_Texture_SumEntropy_CorrDAPI_10,Nuclei_Texture_Entropy_CorrDAPI_10,Nuclei_Texture_DifferenceVariance_CorrDAPI_10,Nuclei_Texture_DifferenceEntropy_CorrDAPI_10,Nuclei_Texture_InfoMeas1_CorrDAPI_10,Nuclei_Texture_InfoMeas2_CorrDAPI_10,Nuclei_Texture_GaborX_CorrDAPI_10,Nuclei_Texture_GaborY_CorrDAPI_10,Nuclei_Texture_AngularSecondMoment_CorrDAPI_3,Nuclei_Texture_Contrast_CorrDAPI_3,Nuclei_Texture_Correlation_CorrDAPI_3,Nuclei_Texture_Variance_CorrDAPI_3,Nuclei_Texture_InverseDifferenceMoment_CorrDAPI_3,Nuclei_Texture_SumAverage_CorrDAPI_3,Nuclei_Texture_SumVariance_CorrDAPI_3,Nuclei_Texture_SumEntropy_CorrDAPI_3,Nuclei_Texture_Entropy_CorrDAPI_3,Nuclei_Texture_DifferenceVariance_CorrDAPI_3,Nuclei_Texture_DifferenceEntropy_CorrDAPI_3,Nuclei_Texture_InfoMeas1_CorrDAPI_3,Nuclei_Texture_InfoMeas2_CorrDAPI_3,Nuclei_Texture_GaborX_CorrDAPI_3,Nuclei_Texture_GaborY_CorrDAPI_3
1,3079,233,interphase,1243.0,0.499574,0.982609,0.778822,1.0,131.397,0.891097,42.7762,37.0558,-18.9846,0.894392,0.376835,0.0948252,0.0483151,0.127415,0.0406965,0.062935,0.0258445,0.00365252,0.0108559,0.0612963,0.0127315,0.0305382,0.00445233,0.00588882,0.00223516,0.0338112,0.0159332,0.0285233,0.00814431,0.00723233,0.00865886,0.00838406,0.00191723,0.000571542,0.0112257,0.00792053,0.0144957,0.0154583,0.00533861,393.718,0.316748,0.117826,0.0846008,0.519305,12.7025,0.111425,0.0129612,0.0846008,0.155971,1.29815,0.216367,0.345157,0.408387,2.0,49.359,-21.3764,-26.3556,32.9034,21.6989,162.449,2.0,83.3333,-21.3764,-26.3556,32.9034,21.6989,162.449,0.0357765,6.52704,0.19789,4.23121,0.37601,10.6651,9.73021,2.46156,3.63152,2.52704,1.75666,-0.0847716,0.524507,29.1598,27.5637,0.0458662,1.92294,0.760335,4.04634,0.605924,10.1922,14.1198,2.6068,3.40219,0.978825,1.26606,-0.259656,0.798676,2.45108,1.06118
4,440,225,interphase,1162.0,0.572083,0.972385,0.750646,1.0,128.468,0.871146,42.5273,34.8807,76.0449,0.837582,0.301257,0.129164,0.063465,0.165173,0.090444,0.0681614,0.0216733,0.0079903,0.00850117,0.0462997,0.0378805,0.0182716,0.00910376,0.0112035,0.00258838,0.0183657,0.0125457,0.0235668,0.021492,0.00452863,0.0176315,0.00766258,0.00389613,0.000264975,0.022971,0.0222465,0.00892644,0.0125354,0.0136128,184.441,0.158727,0.0771306,0.043234,0.300489,5.83327,0.0535163,0.00429521,0.043234,0.0643146,0.221135,0.0827568,0.157525,0.229835,2.0,32.9032,-20.8869,-33.888,37.3075,32.817,162.984,6.0,98.0645,-20.8869,-33.888,37.3075,32.817,162.984,0.021088,10.135,0.0945426,5.51999,0.3154,9.60324,12.2501,2.58639,4.00128,3.60179,1.92979,-0.0257956,0.315729,23.3085,22.6154,0.0351227,1.87803,0.820372,5.21694,0.568362,8.92933,19.0318,2.69331,3.51004,0.813113,1.24553,-0.293723,0.83751,0.770881,0.410553
4,3602,101,interphase,993.0,0.60766,0.981225,0.745495,1.0,116.811,0.899055,39.9502,31.7284,-43.0888,0.915758,0.375115,0.0755301,0.0547923,0.129844,0.0670989,0.048055,0.0319571,0.0073222,0.0221003,0.0480378,0.0322658,0.0213599,0.0103313,0.00358975,0.00472183,0.026215,0.0197032,0.0273987,0.0147955,0.00363314,0.00355124,0.00831212,0.00368248,0.000653694,0.0152018,0.00893171,0.00642434,0.0168578,0.0102708,215.1,0.216616,0.105222,0.0432053,0.416813,5.26088,0.0531402,0.00544053,0.0432053,0.0673007,1.89802,0.115036,0.234229,0.308524,1.0,13.3803,-44.9485,-0.0209087,12.2763,44.8662,105.329,3.0,89.4366,-44.9485,-0.0209087,12.2763,44.8662,105.329,0.028289,9.81064,-0.0452409,4.64926,0.291183,9.71674,8.91038,2.45745,3.77059,3.2317,1.90747,-0.0774402,0.516026,35.8776,35.345,0.0394842,2.09831,0.757168,4.3147,0.546181,9.21921,15.1836,2.63634,3.44115,0.879589,1.29507,-0.283084,0.82384,1.51682,1.007
5,2921,2,interphase,943.0,0.382676,0.982292,0.793771,1.0,112.912,0.91324,36.0902,33.3431,61.0693,0.928642,0.374395,0.0702811,0.0303363,0.131898,0.0855569,0.0531671,0.0221766,0.0129214,0.0154737,0.0371748,0.0205993,0.0331674,0.012618,0.007174,0.00595353,0.037111,0.0188681,0.0283963,0.0178455,0.0148959,0.00389448,0.00219085,0.00239141,0.00255548,0.00785397,0.0150552,0.0105169,0.0161137,0.0104196,171.262,0.181614,0.0847106,0.0436591,0.328182,5.16067,0.0526599,0.00509484,0.0436591,0.0688025,12.1166,0.095168,0.195319,0.257566,1.0,29.8507,33.5138,-4.06953,16.7008,57.0437,80.6049,1.0,50.7463,33.5138,-4.06953,16.7008,57.0437,80.6049,0.02819,9.48229,0.0574343,4.78964,0.392991,9.9882,10.6289,2.52122,3.86519,4.16822,1.9165,-0.0310406,0.339986,18.5095,23.923,0.0367184,2.66108,0.722556,4.70357,0.545171,9.59281,16.5073,2.63784,3.57808,1.24398,1.40069,-0.213181,0.758211,0.634767,0.333795
6,3277,9,interphase,708.0,0.539425,0.973865,0.842857,1.0,102.284,0.834017,33.2519,27.9992,35.6147,0.913963,0.3805,0.0620467,0.0389538,0.112943,0.0784703,0.0313855,0.0215825,0.0213057,0.0290596,0.0393249,0.0127331,0.00551215,0.00769154,0.0157749,0.004573,0.0161185,0.0220362,0.0372514,0.00960715,0.00734004,0.00215351,0.0121857,0.00527447,0.00237667,0.0189492,0.00581495,0.00590396,0.0163459,0.0020518,164.934,0.232957,0.120406,0.043429,0.43212,8.60026,0.0914921,0.0474524,0.043429,0.228004,27.5928,0.106057,0.251248,0.342831,3.0,97.3451,-5.29195,23.4939,31.1396,1.29927,100.305,4.0,100.0,-5.29195,23.4939,31.1396,1.29927,100.305,0.0257009,12.5421,-0.0460695,6.30026,0.266065,9.95794,11.3721,2.51434,3.85283,3.9577,1.9795,-0.0609329,0.464493,53.2912,54.7772,0.0366587,2.69712,0.759846,5.81287,0.520899,9.55288,19.6382,2.66417,3.544,1.15458,1.3866,-0.249665,0.798782,1.37617,0.551966
7,2878,48,interphase,1069.0,0.648185,0.971818,0.77689,1.0,125.983,0.833102,42.3361,32.2382,89.2456,0.774217,0.253599,0.15671,0.0782952,0.1709,0.0951905,0.0586946,0.0119351,0.0109635,0.0258218,0.0571549,0.0415982,0.000120698,0.0220833,0.0130496,0.00210656,0.00545562,0.0011877,0.0221478,0.0208251,0.00913495,0.0167797,0.00199137,0.00492326,0.00375491,0.0188361,0.0168173,0.00565751,0.0112162,0.0122471,168.983,0.158076,0.0667413,0.0408525,0.281418,5.85679,0.053732,0.0062514,0.0408525,0.0781691,1.5349,0.0931153,0.169546,0.216164,4.0,70.2703,-19.908,31.3662,18.6111,33.3871,61.5399,5.0,100.0,-19.908,31.3662,18.6111,33.3871,61.5399,0.0281359,10.8885,-0.156098,4.71402,0.303549,9.96031,7.91293,2.39874,3.7756,3.84783,1.96233,-0.0470467,0.410271,20.3424,13.5376,0.0389905,2.50745,0.70258,4.1887,0.49316,9.60106,14.3526,2.58106,3.47748,0.918238,1.33089,-0.237276,0.779761,1.15125,0.355552
1,693,51,interphase,2473.0,0.540309,0.967527,0.748034,1.0,191.095,0.84217,61.5119,51.7602,49.4864,0.907189,0.362404,0.0756752,0.0426939,0.130254,0.0834483,0.0430352,0.022047,0.00664021,0.0214111,0.0412581,0.025498,0.0151186,0.00682919,0.00485296,0.00426027,0.0222366,0.0161266,0.0254096,0.0187103,0.00118804,0.00486763,0.00200619,0.000993192,0.00428028,0.0148908,0.0150962,0.0116266,0.0153042,0.0124782,988.938,0.399894,0.141403,0.0972499,0.690126,20.6535,0.125173,0.0135586,0.0972499,0.158092,1.84382,0.320181,0.421228,0.502206,0.0,0.0,94.8323,68.0074,-95.7605,-69.7342,179.583,0.0,0.0,94.8323,68.0074,-95.7605,-69.7342,179.583,0.0374092,4.77533,0.243658,3.46193,0.443455,10.0751,7.82061,2.39527,3.62542,2.01502,1.64991,-0.0530165,0.424063,18.0382,12.119,0.0514052,1.33449,0.78974,3.21886,0.632239,9.65724,11.3519,2.5496,3.25758,0.637025,1.12808,-0.279041,0.80792,1.58627,2.77673
2,437,123,interphase,1030.0,0.491721,0.988484,0.795367,1.0,117.154,0.927145,38.8322,33.8132,55.0278,0.965312,0.397665,0.039374,0.0262666,0.112522,0.0816679,0.0321667,0.0201377,0.00675616,0.0202015,0.0422009,0.0358819,0.0235292,0.0129562,0.00237533,0.00135663,0.0340744,0.0185283,0.0237164,0.0188732,0.0152096,0.00632211,0.00198555,0.00239734,0.0016322,0.00564969,0.0137774,0.00742545,0.0128216,0.0107398,301.269,0.292494,0.116502,0.0593933,0.557371,8.15048,0.0806978,0.00831189,0.0593933,0.0997561,0.413467,0.204388,0.328617,0.38387,0.0,0.0,45.6934,-23.553,51.8414,41.6627,66.0565,1.0,16.4286,45.6934,-23.553,51.8414,41.6627,66.0565,0.0515027,6.29563,-0.0242248,3.04185,0.395258,9.42986,5.9947,2.18762,3.39803,2.53331,1.73648,-0.0534654,0.414905,24.074,18.2537,0.0623294,2.05658,0.633397,2.78697,0.563451,9.18825,9.1626,2.37166,3.1787,0.914778,1.29116,-0.199105,0.710716,1.08105,3.50286
7,2731,55,interphase,1374.0,0.531089,0.964211,0.743506,1.0,140.711,0.859788,45.5963,38.6345,-58.5654,0.897825,0.353269,0.0774119,0.061024,0.13294,0.0889708,0.0415276,0.025831,0.0155049,0.0209391,0.0387641,0.0427227,0.0162687,0.00337734,0.00901775,0.00677258,0.0245377,0.0209246,0.0294893,0.0163762,0.00674535,0.00449832,0.013582,0.00439654,0.0029348,0.0107111,0.0143157,0.00676204,0.0134491,0.00848581,340.796,0.248032,0.12932,0.049189,0.554335,7.95534,0.0662945,0.0214124,0.049189,0.150522,1.88039,0.121293,0.255849,0.351952,1.0,28.4024,33.8563,-22.8945,5.87982,56.7486,118.152,2.0,63.3136,33.8563,-22.8945,5.87982,56.7486,118.152,0.0267617,6.55154,0.177154,4.24508,0.360046,8.39426,9.18037,2.47878,3.78507,2.33181,1.74024,-0.0603581,0.460104,35.2107,40.7459,0.0461362,1.343,0.82123,3.83406,0.634555,7.85829,13.6482,2.58814,3.31,0.649892,1.13346,-0.309343,0.838676,2.07537,0.54758
0,42,20,interphase,806.0,0.717435,0.89755,0.680743,1.0,116.083,0.738848,39.7263,27.6743,64.0774,0.757185,0.264593,0.120991,0.092137,0.134745,0.0946692,0.0302217,0.00661573,0.00375106,0.0274851,0.051038,0.0310555,0.014384,0.0051668,0.0132915,0.00971067,0.0250069,0.0157885,0.0239495,0.0249243,0.000962468,0.0043282,0.00909069,0.00601408,0.00322571,0.020506,0.0156888,0.0158818,0.0203421,0.0124438,128.86,0.159875,0.0612178,0.0420141,0.256195,9.43649,0.0925146,0.0644389,0.0420141,0.230221,0.696008,0.10583,0.175535,0.212809,3.0,60.2941,-28.1058,0.0781638,-7.54899,40.3991,79.2564,5.0,100.0,-28.1058,0.0781638,-7.54899,40.3991,79.2564,0.0453156,6.82735,0.44766,3.20736,0.417917,10.5359,11.159,2.47075,3.46567,3.03097,1.77526,-0.0976395,0.565636,18.004,16.8448,0.0530453,1.71408,0.845326,3.83041,0.60939,10.329,16.3185,2.57304,3.2679,0.839211,1.23661,-0.317588,0.847659,0.719132,0.554012
4,3759,235,interphase,655.0,0.601758,0.97181,0.78726,1.0,95.0122,0.892891,32.4431,25.9116,-15.1109,0.818068,0.348418,0.133371,0.0733996,0.138614,0.0366177,0.058167,0.0219979,0.0179776,0.0138731,0.0536138,0.00447703,0.00749613,0.0135466,0.0112391,0.00790786,0.0245391,0.029242,0.0201894,0.00390193,0.00769133,0.0137141,0.00415563,0.0051591,0.0039958,0.0155356,0.00522972,0.0194975,0.00684901,0.00576657,104.99,0.16029,0.0615738,0.0412334,0.265018,4.95266,0.0596706,0.0175558,0.0412334,0.119424,4.44727,0.109731,0.172828,0.213585,3.0,64.2857,-6.22055,-30.9862,-38.1619,-6.99509,68.2616,5.0,91.9643,-6.22055,-30.9862,-38.1619,-6.99509,68.2616,0.033514,8.92537,0.0163653,4.61682,0.386544,10.4527,9.16816,2.39837,3.7596,3.86847,1.88003,-0.0797036,0.520318,22.6053,31.5708,0.0405702,2.64471,0.670505,4.02073,0.519931,10.3154,13.4083,2.57535,3.53157,1.12204,1.38835,-0.19888,0.735973,1.05419,1.29511
8,41,20,interphase,1079.0,0.531608,0.977355,0.770714,1.0,121.983,0.896485,40.3059,34.1387,-8.40049,0.852029,0.359849,0.114169,0.0551949,0.130317,0.0225775,0.0641375,0.0242232,0.00637983,0.0122588,0.0629927,0.0072226,0.0201497,0.0025608,0.00675532,0.00733339,0.0281849,0.0196915,0.0251677,0.0101545,0.00357981,0.0119831,0.00419808,0.00352388,0.00290936,0.0123573,0.0041991,0.0190942,0.0102834,0.000775443,285.125,0.26425,0.130364,0.0441091,0.536522,6.08563,0.0579584,0.00605065,0.0441091,0.0722048,11.2493,0.139399,0.290954,0.371198,0.0,0.0,21.2024,47.2972,64.2424,44.7617,30.9869,1.0,22.6027,21.2024,47.2972,64.2424,44.7617,30.9869,0.0337027,6.66531,0.166363,4.03683,0.36029,9.32927,9.32112,2.40097,3.62877,2.37289,1.75035,-0.0856586,0.526728,32.0976,41.4527,0.0443529,1.63487,0.787789,3.84,0.603487,8.7959,13.7727,2.56557,3.32603,0.763761,1.20619,-0.281136,0.814446,2.71414,1.50645
8,2797,170,interphase,919.0,0.567047,0.98079,0.776182,1.0,111.74,0.908591,37.7204,31.0697,-69.6738,0.882061,0.333239,0.0985391,0.0559359,0.149036,0.0960219,0.0572101,0.025416,0.00119557,0.0121959,0.0399748,0.0349839,0.0217499,0.00427202,0.00707694,0.00253046,0.0236366,0.0124806,0.0247335,0.0200639,0.00259572,0.00953739,0.00653978,0.00127934,0.00262773,0.0173844,0.0191077,0.00842825,0.0143025,0.00992298,145.95,0.158814,0.0601247,0.0435041,0.256772,5.34095,0.0556349,0.00591861,0.0435041,0.0713537,2.1262,0.1079,0.168872,0.212634,2.0,43.609,37.7192,3.04665,3.22168,-39.5503,89.961,2.0,70.6767,37.7192,3.04665,3.22168,-39.5503,89.961,0.0292455,11.4319,-0.175988,5.10023,0.285006,10.8441,8.00974,2.37846,3.80122,3.76555,1.9757,-0.0567223,0.446233,23.8341,15.485,0.0378753,2.71358,0.680844,4.32522,0.487219,10.4938,14.2821,2.58971,3.51727,1.01394,1.37005,-0.226555,0.770051,0.601689,0.248153
2,3402,193,interphase,687.0,0.784321,0.816885,0.531734,1.0,122.912,0.562266,40.6609,25.2242,-47.1571,0.59256,0.251783,0.0695809,0.0642198,0.0786242,0.0450838,0.0387331,0.0389623,0.0194083,0.0102664,0.0583175,0.0109801,0.0139287,0.00690207,0.0191668,0.00577674,0.0162276,0.0166153,0.0165944,0.00542383,0.00204924,0.00696072,0.00198239,0.00249488,0.00325564,0.00726123,0.0110114,0.0112975,0.00819294,0.00213626,98.6796,0.143638,0.0460851,0.0429931,0.231934,9.95523,0.092178,0.054307,0.0429931,0.207822,1.14272,0.114665,0.155612,0.176998,2.0,67.6056,16.2625,-6.88582,-0.599611,37.0618,113.875,2.0,93.662,16.2625,-6.88582,-0.599611,37.0618,113.875,0.0492659,5.51105,0.295999,3.07827,0.380521,10.1133,7.15568,2.30546,3.31326,1.95126,1.67834,-0.0952988,0.532116,11.557,14.9689,0.0538441,1.79557,0.761142,3.67599,0.586592,10.0579,10.8757,2.49254,3.25207,0.826,1.24012,-0.245047,0.781971,0.792702,0.950803
5,199,223,interphase,1056.0,0.551089,0.962625,0.731302,1.0,123.397,0.85754,40.3719,33.6882,41.8423,0.901683,0.371993,0.0795105,0.0493086,0.128135,0.0702844,0.0454369,0.0269117,0.00631127,0.0188648,0.0445723,0.0262819,0.0166949,0.00877773,0.00304935,0.0120492,0.0265001,0.0208836,0.0229965,0.0141758,0.00221591,0.00316727,0.000479258,0.00159244,0.00420404,0.0123281,0.0110165,0.0122359,0.00844279,0.006882,214.542,0.203165,0.0899752,0.0436873,0.34216,6.86486,0.0647629,0.0215634,0.0436873,0.147023,5.88235,0.114872,0.22584,0.284573,2.0,65.3061,7.324,31.4929,-31.3433,-12.9283,125.507,2.0,82.3129,7.324,31.4929,-31.3433,-12.9283,125.507,0.0315706,10.0477,0.0332846,5.31666,0.346655,10.8714,10.6814,2.48538,3.74496,3.87691,1.9451,-0.0432754,0.394739,22.327,22.0796,0.0450975,2.58157,0.73996,4.98563,0.550368,10.3845,17.2727,2.61899,3.41517,1.20641,1.38903,-0.285832,0.82459,0.584172,0.650644
9,3120,150,interphase,1125.0,0.612546,0.978261,0.787815,1.0,125.154,0.888297,42.6608,33.7205,-7.02813,0.811362,0.345166,0.140365,0.0725305,0.139053,0.0119005,0.0616133,0.0205067,0.00595311,0.0148014,0.0600637,0.00378155,0.00407518,0.0127988,0.0110382,0.00589535,0.0224496,0.0304015,0.0158314,0.00701297,0.0140928,0.0167582,0.00445961,0.00144822,0.00277689,0.0165463,0.00385738,0.0228675,0.00583447,0.0019224,201.283,0.178918,0.0677862,0.0445082,0.287897,5.95561,0.0546386,0.00611518,0.0445082,0.0697528,1.79723,0.123155,0.198818,0.232642,0.0,0.0,17.2389,-94.9752,-82.3449,-67.2934,61.0315,0.0,0.0,17.2389,-94.9752,-82.3449,-67.2934,61.0315,0.0376237,6.55556,0.224753,4.36926,0.445247,10.9924,10.3434,2.46133,3.68674,3.09182,1.7778,-0.045579,0.398889,10.8145,18.82,0.0491425,1.95797,0.761176,4.1588,0.596694,10.564,14.4297,2.57449,3.35732,0.969663,1.27547,-0.263545,0.799541,0.569426,1.14363
9,3208,72,interphase,576.0,0.613125,0.981261,0.791209,1.0,87.598,0.922114,30.4954,24.0909,-55.2308,0.890701,0.349198,0.0901222,0.0603478,0.142477,0.0829034,0.0536211,0.0317654,0.00531868,0.0159322,0.0405984,0.0338613,0.0194314,0.00615067,0.00667742,0.00385506,0.0233614,0.020005,0.0265326,0.0205409,0.00150224,0.00777966,0.00950408,0.00330083,0.00275595,0.0196663,0.0131089,0.00839193,0.0144573,0.0110374,97.4719,0.169222,0.0726091,0.0403264,0.306155,4.13113,0.0543569,0.00733296,0.0403264,0.0685381,2.75421,0.099199,0.185064,0.226126,1.0,24.0385,4.08039,34.8629,86.6254,39.344,58.8975,1.0,50.9615,4.08039,34.8629,86.6254,39.344,58.8975,0.0304359,11.8629,-0.252946,5.13026,0.262262,9.6087,6.98735,2.28171,3.72703,3.64765,1.98082,-0.0955443,0.559378,39.288,32.7184,0.0388575,3.48577,0.569025,4.03584,0.480566,9.67683,12.6903,2.59539,3.51185,1.44413,1.48632,-0.214217,0.754821,0.975277,1.81952
1,460,47,interphase,651.0,0.659566,0.977477,0.782452,1.0,94.4264,0.898367,33.3019,25.0312,-22.739,0.787955,0.328401,0.149496,0.0727025,0.145917,0.0314422,0.058229,0.0141431,0.00893449,0.016611,0.0488734,0.014305,0.000747738,0.0163963,0.00756493,0.00937315,0.0210458,0.0346247,0.0203059,0.00433054,0.0114019,0.0144003,0.00432594,0.00267515,0.00431238,0.0157594,0.00719847,0.0131425,0.0106544,0.00293346,117.23,0.180077,0.060616,0.0545225,0.286091,7.70659,0.0939828,0.0407678,0.0545225,0.193937,0.582585,0.135698,0.194823,0.229429,1.0,52.6786,8.55874,-30.2014,30.8191,87.9763,144.872,1.0,78.5714,8.55874,-30.2014,30.8191,87.9763,144.872,0.0393424,7.21106,0.132734,4.71592,0.386153,10.4673,9.063,2.33886,3.64169,3.02811,1.78016,-0.0808549,0.521672,12.671,22.9782,0.0502941,2.61431,0.652572,4.07882,0.587076,10.4049,12.1328,2.52251,3.39227,1.39006,1.35792,-0.212807,0.746728,0.689916,1.71186
1,3401,149,interphase,514.0,0.652131,0.973485,0.770615,1.0,84.1838,0.890142,29.4672,22.3393,77.361,0.815661,0.28417,0.132953,0.0763241,0.164183,0.103594,0.0571274,0.025351,0.0166904,0.0200524,0.0411669,0.044506,0.00298295,0.0111034,0.0119983,0.00895339,0.00721657,0.00831557,0.0196437,0.0162375,0.0132688,0.0152933,0.00451618,0.00562113,0.00751201,0.0237975,0.0177319,0.010897,0.016511,0.00720672,124.989,0.24317,0.0863061,0.0775493,0.398428,7.28113,0.0997414,0.0123718,0.0775493,0.132704,7.09611,0.173637,0.255444,0.314721,1.0,37.0,22.9654,-13.6249,41.0349,15.4007,51.2512,2.0,70.0,22.9654,-13.6249,41.0349,15.4007,51.2512,0.0281641,12.5021,-0.352312,4.38457,0.259202,9.8412,5.98766,2.25547,3.78095,3.85905,1.98215,-0.10106,0.578896,63.5441,39.0565,0.0341745,4.25995,0.435978,3.76648,0.432171,10.274,10.8453,2.51091,3.59729,1.61076,1.57972,-0.144268,0.655071,2.06731,0.258755
9,719,100,interphase,1140.0,0.608107,0.986159,0.772358,1.0,124.225,0.913545,42.8225,33.9949,61.8683,0.878282,0.339193,0.0896897,0.0688352,0.141977,0.0934984,0.0453981,0.0322519,0.00286369,0.0213601,0.0361521,0.0277105,0.010968,0.00618519,0.0108129,0.0100257,0.0192245,0.0209841,0.0316905,0.0211309,0.00418264,0.00431524,0.0100637,0.00490242,0.00307864,0.0181946,0.0113188,0.00760921,0.01636,0.0146716,260.954,0.228907,0.104712,0.0413617,0.443864,5.53407,0.0522082,0.00509871,0.0413617,0.0635134,1.39109,0.133499,0.251342,0.312025,0.0,0.0,33.2276,-43.4305,14.4456,74.2693,131.575,1.0,15.3333,33.2276,-43.4305,14.4456,74.2693,131.575,0.0335477,8.34605,-0.0609901,3.98349,0.344622,9.55858,7.33921,2.32206,3.64514,2.95657,1.84086,-0.0786266,0.512133,33.4155,19.4184,0.0436367,2.21436,0.687776,3.5879,0.540401,9.18584,11.9664,2.55898,3.36751,0.931248,1.31308,-0.242893,0.778658,0.168087,2.00456
3,83,172,interphase,1333.0,0.750151,0.972993,0.709043,1.0,140.125,0.841071,50.8083,33.5978,-63.3624,0.773745,0.277119,0.132164,0.105219,0.14815,0.101062,0.028507,0.0146497,0.00693073,0.040263,0.0452537,0.0243269,0.00994017,0.0175972,0.0180234,0.0103551,0.0124214,0.0219226,0.0264498,0.0196062,0.00225251,0.00675687,0.00500961,0.0046227,0.00512094,0.0107146,0.0112768,0.013918,0.0211381,0.0139522,188.623,0.141502,0.044906,0.0431028,0.211411,7.02291,0.059016,0.0151052,0.0431028,0.121774,0.243527,0.109794,0.153446,0.177674,1.0,32.3529,31.531,-10.7236,66.4841,-6.51291,13.1881,1.0,48.8235,31.531,-10.7236,66.4841,-6.51291,13.1881,0.0348767,8.17783,-0.00722032,4.255,0.338353,11.4342,8.04705,2.33227,3.67174,2.96088,1.84921,-0.0361151,0.35643,9.90892,5.81357,0.0480806,2.23742,0.701511,3.90771,0.546195,11.0629,12.6882,2.52702,3.36667,0.968013,1.31863,-0.234066,0.769525,0.0855786,0.669562
5,482,194,interphase,1110.0,0.666883,0.971129,0.755102,1.0,126.569,0.857128,43.7921,32.6322,-27.9098,0.79024,0.328571,0.142976,0.0823158,0.140251,0.0479287,0.0485295,0.020066,0.0126586,0.0288291,0.0503463,0.00549626,0.00672071,0.0144713,0.0123182,0.00558372,0.0185697,0.0260499,0.0266831,0.00366122,0.0126366,0.0123668,0.00390787,0.00297714,0.00127871,0.0144729,0.0111745,0.0177523,0.0120903,0.00224997,246.409,0.22199,0.0825875,0.0428096,0.355534,8.04116,0.0731015,0.0450981,0.0428096,0.205824,1.93781,0.176841,0.242338,0.284612,1.0,34.6667,31.3142,-11.6609,43.3813,46.0342,67.124,1.0,51.3333,31.3142,-11.6609,43.3813,46.0342,67.124,0.0376974,6.15789,0.173562,4.23628,0.420725,11.2395,8.65844,2.35616,3.60967,2.63733,1.75832,-0.0432182,0.385604,13.6145,23.5015,0.0475246,1.93333,0.740591,3.96368,0.585921,10.803,12.7552,2.52829,3.35298,0.921357,1.2654,-0.227469,0.760827,1.01154,2.44905
